pair,count
"('family', 'u')",3
"('art', 'job')",3
"('think', 'true')",3
"('decision', 'inside')",3
"('decision', 'well')",5
"('art', 'decision')",3
"('decision', 'example')",3
"('everyone', 'people')",4
"('everyone', 'u')",3
"('choice', 'society')",3
"('dont', 'inside')",3
"('people', 'simply')",3
"('simply', 'think')",4
"('art', 'say')",4
"('art', 'u')",3
"('end', 'people')",3
"('end', 'think')",3
"('look', 'see')",3
"('friend', 'u')",3
"('end', 'value')",4
"('let', 'worse')",3
"('lot', 'option')",4
"('agency', 'u')",3
"('best', 'put')",3
"('best', 'let')",3
"('best', 'end')",3
"('choose', 'little')",3
"('dont', 'little')",3
"('choice', 'little')",5
"('let', 'ted')",4
"('doesnt', 'talk')",3
"('let', 'talk')",3
"('let', 'world')",4
"('behind', 'u')",3
"('based', 'u')",5
"('based', 'let')",4
"('answer', 'doesnt')",3
"('answer', 'seems')",3
"('decision', 'philosopher')",3
"('make', 'nature')",3
"('feel', 'talk')",3
"('dont', 'philosopher')",4
"('brilliant', 'hard')",3
"('doesnt', 'seems')",3
"('life', 'philosopher')",4
"('life', 'opinion')",3
"('hard', 'philosopher')",3
"('great', 'ruth')",5
"('chang', 'great')",5
"('indeed', 'one')",3
"('even', 'video')",3
"('mind', 'much')",4
"('new', 'value')",3
"('new', 'way')",3
"('banker', 'would')",3
"('something', 'value')",3
"('find', 'much')",3
"('family', 'find')",3
"('become', 'find')",3
"('find', 'mind')",3
"('let', 'much')",3
"('much', 'u')",6
"('best', 'mind')",3
"('best', 'got')",3
"('choose', 'many')",3
"('choose', 'idea')",3
"('become', 'family')",3
"('family', 'mind')",3
"('family', 'let')",3
"('dont', 'truly')",3
"('many', 'something')",3
"('many', 'problem')",3
"('let', 'mind')",3
"('mind', 'u')",5
"('first', 'people')",4
"('u', 'want')",3
"('know', 'problem')",5
"('based', 'know')",3
"('since', 'two')",3
"('day', 'two')",3
"('day', 'going')",4
"('best', 'second')",3
"('lot', 'two')",3
"('first', 'two')",4
"('know', 'philosopher')",4
"('always', 'family')",3
"('always', 'im')",3
"('anything', 'choose')",4
"('anything', 'time')",3
"('anything', 'made')",3
"('anything', 'know')",3
"('another', 'anything')",3
"('anything', 'one')",4
"('end', 'everything')",3
"('little', 'think')",3
"('know', 'little')",3
"('already', 'see')",3
"('know', 'saying')",5
"('control', 'one')",3
"('decision', 'graduate')",3
"('cant', 'time')",3
"('decision', 'quantify')",3
"('art', 'making')",4
"('making', 'thats')",3
"('say', 'talk')",5
"('art', 'thing')",4
"('problem', 'say')",4
"('cant', 'u')",3
"('really', 'said')",3
"('hard', 'said')",3
"('like', 'vid')",3
"('get', 'real')",3
"('real', 'time')",3
"('real', 'ted')",3
"('real', 'talk')",3
"('people', 'real')",4
"('let', 'real')",3
"('one', 'real')",3
"('philosophy', 'time')",3
"('theyre', 'thing')",3
"('reality', 'ted')",3
"('reality', 'talk')",3
"('people', 'reality')",3
"('law', 'talk')",3
"('like', 'youre')",3
"('law', 'people')",3
"('control', 'thing')",3
"('go', 'law')",3
"('based', 'every')",3
"('choice', 'upon')",3
"('par', 'possible')",3
"('face', 'like')",3
"('excellent', 'thanks')",3
"('better', 'information')",4
"('choice', 'excellent')",3
"('excellent', 'hard')",3
"('amazing', 'insightful')",3
"('im', 'u')",5
"('anything', 'better')",3
"('never', 'people')",3
"('anything', 'video')",3
"('anything', 'like')",3
"('anything', 'people')",3
"('minute', 'talk')",3
"('science', 'thought')",3
"('experience', 'science')",3
"('point', 'science')",3
"('like', 'minute')",4
"('minute', 'think')",4
"('minute', 'people')",3
"('life', 'par')",3
"('good', 'watch')",3
"('guess', 'make')",3
"('also', 'path')",3
"('even', 'self')",3
"('even', 'every')",4
"('called', 'even')",3
"('little', 'say')",3
"('however', 'little')",3
"('could', 'end')",3
"('said', 'science')",3
"('better', 'mind')",4
"('factor', 'mind')",3
"('factor', 'make')",3
"('easy', 'even')",4
"('day', 'find')",3
"('ill', 'life')",3
"('get', 'u')",3
"('help', 'seem')",3
"('value', 'waste')",3
"('feel', 'instead')",3
"('still', 'sure')",3
"('easy', 'made')",3
"('making', 'speech')",3
"('desire', 'want')",3
"('desire', 'hard')",3
"('nothing', 'something')",3
"('alternative', 'nothing')",3
"('brilliant', 'really')",3
"('artist', 'making')",3
"('artist', 'first')",3
"('first', 'making')",4
"('chang', 'ted')",3
"('helped', 'option')",3
"('bad', 'even')",3
"('comment', 'let')",3
"('like', 'speech')",3
"('make', 'three')",4
"('little', 'would')",3
"('better', 'consideration')",3
"('real', 'value')",3
"('understand', 'value')",4
"('another', 'option')",3
"('consideration', 'dont')",3
"('choice', 'consideration')",3
"('real', 'really')",3
"('know', 'real')",3
"('real', 'way')",3
"('face', 'life')",3
"('tool', 'way')",3
"('choice', 'tool')",3
"('another', 'talk')",3
"('new', 'talk')",3
"('last', 'really')",3
"('like', 'little')",3
"('information', 'ive')",3
"('information', 'like')",4
"('free', 'go')",3
"('doesnt', 'take')",3
"('always', 'mind')",3
"('even', 'real')",3
"('make', 'real')",3
"('difficult', 'talk')",3
"('interesting', 'time')",3
"('like', 'use')",3
"('case', 'choice')",3
"('factor', 'people')",3
"('end', 'probably')",3
"('make', 'understood')",4
"('choice', 'understood')",3
"('hard', 'understood')",3
"('better', 'great')",3
"('even', 'great')",3
"('every', 'power')",3
"('help', 'see')",3
"('experience', 'make')",3
"('individual', 'one')",3
"('decision', 'free')",3
"('given', 'sure')",3
"('im', 'sure')",4
"('reason', 'watching')",3
"('free', 'make')",4
"('going', 'school')",3
"('book', 'choice')",3
"('art', 'banking')",3
"('banking', 'choice')",3
"('based', 'making')",3
"('always', 'making')",3
"('decision', 'second')",4
"('difficult', 'making')",3
"('making', 'mind')",3
"('let', 'making')",4
"('banker', 'making')",3
"('dont', 'second')",3
"('shes', 'well')",3
"('based', 'justify')",3
"('banker', 'one')",3
"('decision', 'last')",3
"('looking', 'make')",3
"('last', 'make')",5
"('exercise', 'world')",3
"('called', 'one')",3
"('exercise', 'one')",3
"('comment', 'watch')",3
"('actually', 'something')",3
"('read', 'video')",3
"('anything', 'watching')",3
"('anything', 'create')",3
"('anything', 'give')",3
"('anything', 'value')",3
"('anything', 'reason')",4
"('anything', 'want')",4
"('anything', 'make')",4
"('anything', 'really')",3
"('anything', 'hard')",4
"('compare', 'think')",3
"('reason', 'understand')",3
"('free', 'really')",3
"('given', 'good')",3
"('people', 'shes')",3
"('argument', 'like')",3
"('choice', 'cognitive')",3
"('im', 'minute')",3
"('another', 'reason')",3
"('ever', 'making')",3
"('factor', 'hard')",3
"('making', 'power')",3
"('individual', 'thing')",3
"('power', 'real')",3
"('always', 'take')",3
"('enough', 'world')",3
"('called', 'ted')",3
"('information', 'making')",3
"('advance', 'choice')",3
"('different', 'take')",3
"('anything', 'making')",3
"('argument', 'reason')",3
"('argument', 'make')",3
"('argument', 'first')",3
"('argument', 'choice')",3
"('dont', 'minute')",3
"('dont', 'watch')",3
"('argument', 'become')",3
